"Date","SOYBEANS","CORN","SOYBEAN.OIL","SOYBEAN.MEAL","WHEAT","SUGAR","COFFEE","HRW.WHEAT","COTTON"
"04/20/2001",429.25,202,14.64,154.8,267,8.71,57.15,319.75,44.09
"04/23/2001",423.25,196.5,14.57,152.8,264.5,8.71,61.75,320,44.3
"04/24/2001",426,194.5,14.75,153,263.75,8.88,58.6,318.25,44.6
"04/25/2001",422,195.5,14.87,149.8,268.75,8.94,57.8,326.25,44.6
"04/26/2001",428.75,199.75,14.84,154,269.75,9.19,58.5,328.5,44.13
"04/27/2001",422.75,196,14.68,152.4,264.75,9.37,60.95,323.75,43.65
"04/30/2001",434.25,199.25,15.02,156.4,272.75,9.5,61.85,331,44.2
"05/01/2001",436,199.25,14.92,156.2,271,8.95,64.5,329.5,44.48
"05/02/2001",441.5,200.75,14.94,157.6,268.25,8.97,63.2,326,45.45
"05/03/2001",442.75,200.5,14.66,158.7,263,9.2,64.6,322,44.5
"05/04/2001",444.5,202.75,14.61,161.4,264,8.98,63.65,321.75,44.65
"05/07/2001",441.5,200.75,14.6,160.8,259.5,8.92,66,319.5,44.48
"05/08/2001",447.5,197.75,14.84,159.3,257.75,9.1,66.4,318,43.76
"05/09/2001",447.5,197.75,14.59,160.2,257,9,65.55,315,45.43
"05/10/2001",447.5,191.5,14.52,158.9,260,9.06,65.8,320,44.83
"05/11/2001",450,189.75,14.45,163.6,262.5,9.1,64.95,323,45.17
"05/14/2001",463,195.5,14.48,162.8,269.5,9.01,62,332.5,46.7
"05/15/2001",444,201.75,14.65,159.3,277.5,9.09,62.35,329.75,46.08
"05/16/2001",447.5,201.5,14.59,162.4,275.75,9.09,62.75,328.5,44.62
"05/17/2001",451,201.25,14.78,164.7,275.75,8.94,62.75,327.5,44.47
"05/18/2001",449.5,199.75,14.71,163.6,271.75,8.85,63.8,324,43.84
"05/21/2001",443.25,194,14.63,161.2,263,9.19,64.9,315.5,43.19
"05/22/2001",443.75,191.25,14.65,161.4,259.75,9.21,65.05,316.75,42.56
"05/23/2001",445.5,192.25,14.67,162.4,260,9.12,63.55,316,42.66
"05/24/2001",449.75,193.75,14.62,165.4,261.75,8.93,62.8,316.5,42.46
"05/25/2001",447.25,191.25,14.53,166.2,259.75,8.96,59.9,314,40.55
"05/29/2001",439.25,189.25,14.74,161.8,264.75,8.74,59.8,319.25,41.04
"05/30/2001",437.5,190,14.8,160.2,264,8.59,59.15,320.25,40.72
"05/31/2001",451,192.75,15.01,165.7,267,8.55,57.15,323.5,40.88
"06/01/2001",455,198.75,15.34,163.6,270.75,8.6,57.9,328.25,41.42
"06/04/2001",453,195.75,15,164.7,263.5,8.66,59.45,319.75,41.06
"06/05/2001",453.25,195.5,14.92,165.6,260.5,8.65,59.7,313.75,40.98
"06/06/2001",461.5,198.5,14.98,169.2,261.5,8.6,58.4,313.25,42.03
"06/07/2001",461.5,198.5,15.13,168.4,264.25,8.5,57.7,316.75,41.94
"06/08/2001",466.5,197.25,15.09,171.1,264,8.63,58.15,317.5,42.71
"06/11/2001",471.5,198.75,15.58,171.5,261.75,8.6,57,314.5,40.72
"06/12/2001",473.75,197.25,15.52,172.6,263.25,8.63,57.65,316.5,41.01
"06/13/2001",474,196.5,15.44,172.8,262,8.63,57.75,315.5,41.1
"06/14/2001",470.75,194.75,15.18,171.3,259.25,8.68,58.85,312.5,40.57
"06/15/2001",458.5,190.5,14.78,167.8,255.75,8.87,59.4,308.25,39.38
"06/18/2001",464,190.5,14.94,168.2,262.75,8.92,60.95,313,38.91
"06/19/2001",469.75,193,15,168.3,261.5,8.96,57.55,312.25,38.19
"06/20/2001",466,190.25,15.02,166.6,256,9.05,55.2,308.75,37.68
"06/21/2001",460.25,188.25,15.02,164.9,255.25,9.12,57.5,305.5,39.55
"06/22/2001",454.5,187.25,14.94,163.7,251,9.38,55.9,301.75,38.61
"06/25/2001",450.75,184.5,14.75,163,245.75,9.26,55.3,293.5,43.25
"06/26/2001",457,185.25,15.08,163.2,248.25,9.21,55.5,295.25,43.31
"06/27/2001",461.5,188,14.95,165.7,247.5,9.19,55.25,295,43
"06/28/2001",462.5,189.25,14.86,167.9,242.75,9.06,55.5,289.5,43.05
"06/29/2001",482.5,188.75,15.14,175.2,246.75,9.59,56.1,293,42.75
"07/02/2001",491.75,191,15.56,176.5,251.25,8.76,54.9,294.5,41.18
"07/03/2001",488.5,194.5,15.73,175.6,253.5,8.52,55,295,40.43
"07/04/2001",488.5,194.5,15.73,175.6,253.5,8.52,55,295,40.43
"07/05/2001",496,198,15.96,177,257,8.52,54,299,41.1
"07/06/2001",495,199.75,16,175.9,258.75,8.38,53.85,298.5,41.13
"07/09/2001",503.5,203.75,16.4,177.3,258.25,8.68,52.95,295.75,41.48
"07/10/2001",509,209,16.5,178.3,262,8.6,52.5,298,40.67
"07/11/2001",513.5,217,16.9,180.5,267,8.59,52.5,299.75,41.5
"07/12/2001",525,226.75,18.1,184,281,8.62,52.1,312,41.4
"07/13/2001",522,220.75,18.12,180.2,277,8.56,52.05,311.5,39.5
"07/16/2001",511,216.25,18,171,282,8.67,52.25,304,39.9
"07/17/2001",528,224.75,18.69,174.9,290,8.66,52,312,39.73
"07/18/2001",513.75,216.5,18.06,172.9,288.75,8.74,52.85,311,40.6
"07/19/2001",513,216.5,18.05,173.6,289,8.83,52.2,310.5,40.2
"07/20/2001",496,209,17.35,170.3,283.25,8.6,53.75,306,39.47
"07/23/2001",503.75,209.25,17.67,171.4,283.5,8.66,53.95,312.5,40.5
"07/24/2001",503.75,215,17.48,173.2,282.5,8.41,55.2,312.25,39.93
"07/25/2001",510.75,219.25,17.62,177.3,282.5,8.57,52.65,313.75,40.5
"07/26/2001",510.5,218.25,17.76,177.4,281,8.36,51.4,312,41.98
"07/27/2001",515.5,220.5,18.15,178.7,280.25,8.49,51.3,310.25,42.09
"07/30/2001",504,217,18.2,175.6,277,8.35,51.85,305,41.74
"07/31/2001",512.75,218.75,18.92,178.6,278.5,7.93,51.95,306.75,41.9
"08/01/2001",509,215.25,18.78,176.2,274.5,7.91,51.25,304.5,41.28
"08/02/2001",493.25,213.5,18.24,174.6,269.5,7.65,50.45,301.25,41.16
"08/03/2001",492,210.5,17.9,175.1,264.75,7.8,50.4,297.5,41.9
"08/06/2001",501.5,212.5,18.17,173.8,265,7.82,49.85,298.25,41.97
"08/07/2001",508.5,216,18.64,174.9,267,7.72,49.7,298.75,41.13
"08/08/2001",518,217.5,18.78,174.6,268.5,7.71,49.65,299,40.82
"08/09/2001",514,219.75,18.58,177.2,271,7.63,50.1,300.75,40.45
"08/10/2001",519,222,19.01,177.3,270.25,7.65,48.4,300.75,38.45
"08/13/2001",524.5,224.75,19.23,180.2,271.5,7.96,49.35,301,38.4
"08/14/2001",516,221.75,18.87,179.8,268.75,8.15,49.45,297.5,38.76
"08/15/2001",517.5,219.5,18.88,175.2,266.5,8.11,49.2,294.5,38.72
"08/16/2001",502.75,217,18.49,172.4,267,7.95,49.15,295.5,38.7
"08/17/2001",504.25,215.75,18.45,172.4,267.25,7.96,54.35,296.75,38.28
"08/20/2001",489.75,212.5,17.79,169.4,266.25,8.12,50,294.5,38.38
"08/21/2001",491.75,215.5,17.77,169.2,268,8.14,50.35,296.25,38.35
"08/22/2001",487.5,215.5,17.31,167.4,270.25,8.07,50.8,296.5,38.36
"08/23/2001",481.75,219,17.15,166.2,277.25,8.09,52.3,301,38.04
"08/24/2001",478.25,214.75,17.32,164.7,274.25,8.29,50.95,300.5,38
"08/27/2001",479.25,217.75,17.44,164.3,273.5,8.29,51,298.75,38.5
"08/28/2001",475.75,216,17.21,162.8,269.5,8.07,51.15,295.5,38.35
"08/29/2001",480.5,218,17.18,165,275,8.03,51.7,298.75,38.55
"08/30/2001",473.5,216.5,16.73,163.8,271.5,7.74,50.8,297.25,37.9
"08/31/2001",479.5,219,16.74,169.2,278,7.91,50.5,299,37.94
"09/03/2001",479.5,219,16.74,169.2,278,7.91,50.5,299,37.94
"09/04/2001",478.75,218.5,16.6,169.3,276.5,7.81,47.5,297.5,38.88
"09/05/2001",473,217.25,16.61,166.6,274.75,7.93,48.5,296.75,38.25
"09/06/2001",464,214.25,16.27,165,270.5,7.82,48.65,292.25,37.1
"09/07/2001",463.75,213.75,16.35,164.7,269.25,7.86,48.5,290,36.5
"09/10/2001",464.75,214.25,16.2,166.5,271,7.87,48.35,290,36.5
"09/11/2001",464.75,214.25,16.2,166.5,271,7.87,48.35,290,36.5
"09/12/2001",464.75,214.25,16.2,166.5,271,7.87,48.35,290,36.5
"09/13/2001",480,218,16.36,176.3,274.5,7.87,48.35,293.75,36.5
"09/14/2001",471.5,214,16.13,176,267,7.87,48.35,285.5,36.5
"09/17/2001",480,221.75,16.25,170.2,274.5,7.82,48.3,286,35.58
"09/18/2001",475,218.5,16.26,167.6,267.5,7.64,48,285.5,35.15
"09/19/2001",469.5,216,16.25,166.4,262.75,7.28,50.3,281,34.3
"09/20/2001",473.5,218.75,16.27,168.5,265.75,7.25,48.75,293.25,34.42
"09/21/2001",469.75,217.25,16.35,166.8,266,7.05,49.05,292.5,34.34
"09/24/2001",468,215.75,16.5,164.4,266.75,6.78,49.1,291.75,35.38
"09/25/2001",463.5,215.5,16.36,162.2,270.75,6.84,48.9,294,35
"09/26/2001",465,216.75,16.29,163,275.5,6.94,49.15,294,34.9
"09/27/2001",461.75,216,16.03,161.9,274.5,6.85,49.15,295,33.15
"09/28/2001",451.25,214.5,15.4,161.4,270.75,6.7,48.3,292.5,33.5
"10/01/2001",452,210.5,15.35,161.3,266.25,6.58,47.4,286,33.3
"10/02/2001",453,209.25,15.25,161.8,263.5,6.57,46.75,281,33.95
"10/03/2001",452,210.75,15.06,162.3,269.5,6.71,46,284.75,33.45
"10/04/2001",451,211.5,15.2,162.5,272.75,6.65,46.5,286.75,33
"10/05/2001",452.25,214.25,15.12,164.5,273.25,6.57,46.65,286,31.95
"10/08/2001",454,215.5,15.06,167.5,271.75,6.27,45.9,287,31.1
"10/09/2001",451.5,213,15.27,165.7,274.25,6.15,45.35,286.25,30.65
"10/10/2001",448.25,214.25,15.32,165,279,6.27,45.35,287.25,32.32
"10/11/2001",447.75,213.25,15.23,165,279.25,6.46,44.65,288.75,32.17
"10/12/2001",435.5,208.5,14.89,165.7,276.25,6.44,44.7,283.75,32.01
"10/15/2001",429.25,206,14.95,157,273.5,6.48,43.85,281.75,31.33
"10/16/2001",430.5,206.75,14.91,157.8,277.75,6.62,43.9,288,31.47
"10/17/2001",434,207.75,15.24,158.4,284.75,6.63,44.75,294.5,31.53
"10/18/2001",431,205.25,15.17,157.9,283,6.56,45.6,290.75,31.18
"10/19/2001",424.75,205.5,14.98,156.3,287,6.73,43.85,294,30.55
"10/22/2001",420.75,204.25,14.78,156.2,282,6.64,42.5,289.5,29.81
"10/23/2001",420.75,204.25,14.98,156.3,285.5,6.63,43.55,291.75,29.76
"10/24/2001",424.5,206.5,15.17,158.2,283.75,6.88,43.3,292.25,29.09
"10/25/2001",428.25,206.5,15.13,161.3,289,6.79,44.3,296.25,28.52
"10/26/2001",426.5,205.5,15.05,161.8,295,6.72,43.4,301.5,28.86
"10/29/2001",426.5,203.5,15.22,160.7,291.25,6.77,43.65,299.5,28.94
"10/30/2001",431.75,206,15.69,162.2,295.5,6.85,43.35,301.5,28.92
"10/31/2001",428.5,205.5,15.51,160.8,293.25,6.74,43.9,301.5,29.9
"11/01/2001",435,204,15.68,164.6,288.75,6.66,45.2,296.25,30.03
"11/02/2001",433.5,202.25,15.86,164.4,285.5,6.63,45.4,293.75,29.96
"11/05/2001",435.5,202.75,16.13,163,284.25,6.85,46.85,292.25,30.58
"11/06/2001",432,202.5,15.84,162.1,285.5,7.05,48,292.75,30.81
"11/07/2001",439,202.5,15.92,161.9,287,7.19,47.3,294.75,32.23
"11/08/2001",434.75,202.75,15.81,158.9,283.75,7.26,45.75,292.25,32.15
"11/09/2001",441.75,206,15.94,159.3,286,7.11,44.7,290.75,32.78
"11/12/2001",445,206,16.17,161.8,283,7.14,44.7,288,32.78
"11/13/2001",442.25,205,16.19,161.8,278,7.24,44.85,282.25,35.21
"11/14/2001",448,206.5,16.09,164.1,280.75,7.4,49.7,282.75,35.44
"11/15/2001",446.75,206,15.92,165.6,280.25,7.36,48.4,283.75,34.26
"11/16/2001",452.5,207.25,15.87,165.6,289.25,7.31,48.65,289.5,34.71
"11/19/2001",452.25,209.25,15.93,163.2,289.25,7.42,45.95,289.25,34.09
"11/20/2001",448.5,208.75,15.94,162.3,286.75,7.34,46.15,287,33.82
"11/21/2001",450,208.75,16.3,163.3,287,7.52,46.4,289,33.82
"11/22/2001",450,208.75,16.3,163.3,287,7.52,46.4,289,33.82
"11/23/2001",451.25,208.25,16.53,162.4,289,7.52,46.4,289.5,33.82
"11/26/2001",441.25,203.75,16.29,158.2,277,7.57,45.75,283.25,33.78
"11/27/2001",444,203.75,16.09,158.9,279.5,7.57,42.4,284,34
"11/28/2001",435.5,198.75,15.78,156.2,274.5,7.56,42.4,281,35.78
"11/29/2001",436.5,199.75,15.76,156.2,273.25,7.7,42,280.25,36.7
"11/30/2001",444.5,208.5,16.14,157.1,281.5,7.68,42.6,286.25,37.3
"12/03/2001",447.25,209.75,16.64,157.1,279.75,7.64,42.2,286,35.41
"12/04/2001",444.75,212,16.57,155.2,275.25,7.7,41.5,283,34.71
"12/05/2001",442.5,209.75,16.33,153.9,277.25,7.79,42.1,283,34.71
"12/06/2001",441.5,205.5,16.37,151.2,273,7.84,42,281,34.71
"12/07/2001",445.25,208.25,16.39,153.1,275.5,7.75,43,282,37.34
"12/10/2001",443,209,16.3,151.1,273.75,7.51,43.5,279.5,36.34
"12/11/2001",437.5,209.5,15.88,150.1,277.75,7.35,43.9,278,37.11
"12/12/2001",432.5,206.75,15.64,149.7,277,7.35,44.35,277.5,36.11
"12/13/2001",433.75,207.25,15.62,152.7,274,7.4,44.15,272.5,35.15
"12/14/2001",436.25,207.5,15.71,152.4,275,7.41,43.8,278,37.3
"12/17/2001",436.75,215.5,15.64,150.9,286.25,7.37,46.35,277,37.45
"12/18/2001",432,214,15.5,147.8,285.75,7.03,46.1,274.5,36.81
"12/19/2001",435,214.25,15.71,148.5,293,6.95,46.9,280.5,36.45
"12/20/2001",435.5,212.25,15.53,151.3,287.5,7.07,49.6,283.75,35.91
"12/21/2001",435.5,211.5,15.64,151,288.75,7.12,46.65,283,36.23
"12/24/2001",435.5,211.5,15.64,151,288.75,7.12,46.65,283,36.23
"12/26/2001",428.25,208.75,15.38,149,284.5,7.12,46.65,282,36.5
"12/27/2001",427.5,209.5,15.31,149.5,291,7.3,46.5,284.75,36.33
"12/28/2001",424.25,209.75,15.19,148.3,290.25,7.39,46.2,285.5,35.59
"12/31/2001",421,209,15.27,147.1,289,7.39,46.2,284,35.59
"01/02/2002",418,208.5,15.18,146.7,292,7.71,47.35,283.75,36.46
"01/03/2002",423.75,210.5,15.52,148.4,300,7.65,47.5,288.5,36.14
"01/04/2002",424,210.5,15.81,147.9,307,7.64,48.55,291,36.62
"01/07/2002",429,211.5,16.15,147.6,304.75,7.71,48.25,290.5,37.56
"01/08/2002",435,211.5,16.29,149.4,305,7.8,48.55,290.5,38.45
"01/09/2002",440,210,16.15,153.3,302.75,8.03,50.85,289.5,37.73
"01/10/2002",433.25,208.75,15.88,153.1,303.5,7.92,51.3,289.75,37.4
"01/11/2002",445,212.75,15.85,161.7,308.25,7.76,49.55,293,37.04
"01/14/2002",446,211,15.77,161.7,306.75,7.62,50.4,294.5,36.65
"01/15/2002",446,212.75,15.58,157.9,302,7.83,50.25,292.75,37.34
"01/16/2002",452.5,214.75,15.55,162.7,303.5,7.86,49.25,293.75,37.68
"01/17/2002",450.75,213.5,15.52,161.8,300.75,7.48,48.85,295.5,37.96
"01/18/2002",445.5,211.75,15.56,157.7,298,7.3,47.4,293.75,37.33
"01/21/2002",445.5,211.75,15.56,157.7,298,7.3,47.4,293.75,37.33
"01/22/2002",439,209.5,15.55,155,295.25,7.43,46.8,290.5,36.78
"01/23/2002",433.5,208.75,15.53,150.9,297,7.31,46.75,289.5,36.73
"01/24/2002",437.25,209.5,15.53,152.7,298.5,6.97,46.45,291.75,36.09
"01/25/2002",430.75,209,15.06,151.2,299,7.13,45.9,295.25,36.68
"01/28/2002",431,207.5,15.12,153.3,291.25,7.18,45.05,288.75,36.21
"01/29/2002",428.5,206.25,15.27,150.3,289.5,6.75,44.7,286.25,36.54
"01/30/2002",427.75,206,15.26,149.9,285.25,6.57,45.15,283,35.52
"01/31/2002",430.25,206,15.14,151.7,286,6.38,45.1,285.5,35.48
"02/01/2002",426.75,204.5,15.19,149.1,287,6.35,45.45,286.25,37.45
"02/04/2002",434,206,15.47,150.9,280.75,6.24,45.5,283.75,37.83
"02/05/2002",432.75,206.25,15.67,150.4,283,6.34,44.85,284.25,37.3
"02/06/2002",428,204.25,15.25,149.2,280.25,6.39,45.1,283.5,37.37
"02/07/2002",431.25,204.5,15.37,149.8,281,6.28,44.8,285.75,38.14
"02/08/2002",429,204.75,15.33,147.6,281.75,6.18,44.55,286.25,38.26
"02/11/2002",431,205.25,15.29,147.8,281,6,43.1,285.25,37.46
"02/12/2002",436.25,205.75,15.48,149.8,280.75,6.15,43,284.75,38.44
"02/13/2002",439.5,208.75,15.66,149.9,282.25,6.28,43.4,285.25,35.7
"02/14/2002",436.25,206.75,15.4,148.9,280.75,6.26,43.75,285,36.31
"02/15/2002",437.25,205,15.52,148.7,275.25,6.25,44.1,281.5,35.57
"02/18/2002",437.25,205,15.52,148.7,275.25,6.25,44.1,281.5,35.57
"02/19/2002",438.25,205.75,15.77,147.9,277.75,6.28,43.8,284,33.85
"02/20/2002",445,206.75,15.95,151.4,280,6.4,47.05,286,33.5
"02/21/2002",444,206.75,15.8,152,278.75,6.34,49,286,33.06
"02/22/2002",441.25,205.25,15.69,151,280.25,6.31,48,288.25,33.53
"02/25/2002",436.75,202,15.69,149.1,278.25,6.37,47.05,284.5,34.1
"02/26/2002",436.75,198.75,15.53,150.5,275.75,6.36,45.85,282.5,34.7
"02/27/2002",442.75,199.75,15.32,154.6,271.5,5.89,44.65,280.25,35.1
"02/28/2002",435.75,200.5,15.26,153.1,267.25,5.99,44.75,276.75,33.7
"03/01/2002",446.5,200.5,15.85,155.6,270,5.97,45.85,279.5,34.55
"03/04/2002",443.5,199.25,15.7,155.6,270.75,5.96,45.75,278.75,34.6
"03/05/2002",449,202.5,16.02,156.6,274.25,6.04,46.8,283,35.15
"03/06/2002",447.25,201.5,15.98,154.9,274.5,6,48.25,285,34.95
"03/07/2002",451.5,200.75,16.08,155.9,272.5,6.06,47.4,282,38.45
"03/08/2002",458,202,16.23,159.4,271,6.18,48.45,280,37.83
"03/11/2002",458,204,16.25,158.7,267.25,6.21,52.85,276,38.12
"03/12/2002",456.75,204.75,16.35,158.9,268,6.09,55.4,279,37.55
"03/13/2002",456,202.5,16.3,159.6,270,6.19,54.4,278,38.3
"03/14/2002",457.5,203,16.41,158.2,272,6.27,54.3,279.5,38.81
"03/15/2002",472.25,205.75,17.08,158.7,282.25,6.26,54.75,282,38.7
"03/18/2002",460.5,206.25,16.4,155.2,277.75,6.22,50.6,280,38.69
"03/19/2002",463.5,206.5,16.41,156.8,281.5,6.03,53.35,279,38.76
"03/20/2002",458.5,205.75,16.09,156.1,277.25,6.01,56,280,38.95
"03/21/2002",459.25,205.5,16.06,157.6,282,5.78,53.95,283.5,39.81
"03/22/2002",464.5,204.75,16.11,159.5,281.75,5.91,54.3,282,39.2
"03/25/2002",462.5,203.75,15.9,160.1,283.75,6.02,54.45,283.75,38.71
"03/26/2002",467.75,204.5,15.95,162,287.25,6.08,55.05,287,38.16
"03/27/2002",472.75,206.25,16.09,162.5,294.25,6,55.95,293,39.39
"03/28/2002",476.25,202.5,16.46,160.3,285,5.93,57.2,290,38.16
"04/01/2002",475.75,203.5,16.63,160.6,285.25,5.77,58.5,296,38.41
"04/02/2002",473.25,203.75,16.49,160.3,283.25,5.83,59.35,296.5,38.63
"04/03/2002",461.75,201.25,16.23,156.9,283.5,5.66,59.45,297.5,38.2
"04/04/2002",459,201.5,16.32,155.4,280.5,5.62,56.8,296.5,37.72
"04/05/2002",465.5,200.5,16.72,156.6,277.25,5.7,55,291.5,37.73
"04/08/2002",458,201.5,16.41,155.4,273,5.59,54.05,286,37.06
"04/09/2002",461.25,201.25,16.4,156.6,270.25,5.62,56.1,281.25,36.86
"04/10/2002",460.5,199.75,16.45,156.4,272.5,5.68,56.05,281.75,38.14
"04/11/2002",458,198.75,16.51,155.2,271.25,5.51,54.95,279.75,37.37
"04/12/2002",461,197.75,16.59,156.2,272.5,5.55,53.2,281.5,37.05
"04/15/2002",456.5,196,16.38,156.4,271.75,5.58,53.15,282.75,36.47
"04/16/2002",463.25,197.75,16.52,158.9,275,5.66,53,287.75,36.78
"04/17/2002",473.25,199.75,16.84,162.1,275.75,5.71,53.5,293.25,36.46
"04/18/2002",470.25,198.25,16.69,161.6,268.25,5.75,55.75,289.75,35.35
"04/19/2002",472,197.25,16.92,162.6,267,6.17,53.05,289,34.5
"04/22/2002",470.5,198.75,16.91,161.9,264.75,6.09,53.85,285,34.46
"04/23/2002",474,198.75,16.86,163.4,264.5,6.07,54.4,282,34.35
"04/24/2002",479.5,197.75,17.01,165.9,263.5,6.08,52.85,279.5,35.75
"04/25/2002",474,197,16.64,164.8,261,5.91,50.5,275,35
"04/26/2002",467.5,196.25,16.5,161.6,257.75,5.83,49.7,274,33.55
"04/29/2002",461.75,192.5,16.17,160.6,256,5.9,49.4,271.25,32.8
"04/30/2002",462.25,193.5,16.08,161.9,261.75,5.68,50.7,274,33.35
"05/01/2002",460.25,196.5,16.14,160.8,266.25,5.2,49.5,278,33.5
"05/02/2002",459.25,194.5,16.17,159.1,258.5,5.46,48.85,272.25,32.1
"05/03/2002",459,194.75,16.08,159.5,260.25,5.36,49,274.5,31.9
"05/06/2002",460.75,194,15.98,160.1,263,5.47,48.8,275.75,32.05
"05/07/2002",461,199,16.25,160.2,267,5.31,49,278,31.47
"05/08/2002",467.25,198.5,16.44,162.1,264,5.41,48.4,278,32.2
"05/09/2002",473,200.25,16.73,162.3,266.75,5.44,47.3,277.25,33.95
"05/10/2002",468.25,201.25,16.68,158.4,265,5.49,47.5,277,35.21
"05/13/2002",477.5,209.75,16.66,163.1,273.5,5.84,46.75,278.5,34.71
"05/14/2002",474.5,209,16.59,164.2,273,5.89,47.5,279,35.17
"05/15/2002",482,216.25,16.83,163.9,283.5,5.85,47.45,282,36.11
"05/16/2002",484.75,213.25,16.93,165.1,276.5,5.98,48.4,276.5,35.48
"05/17/2002",487.5,209,17.07,165.1,273.75,5.86,48.4,274,35.89
"05/20/2002",491.25,211.5,17.49,165.6,276.75,5.79,49.3,278,35.74
"05/21/2002",490.5,210.75,17.44,165.1,273,5.6,52.7,276,36.45
"05/22/2002",493,207.5,17.75,164.2,269,5.72,50.7,280.25,37.15
"05/23/2002",491.5,207.75,17.87,162.5,271.5,5.62,50.7,284,37.3
"05/24/2002",491,205,17.7,163.7,269.25,5.65,51.4,280.75,36.94
"05/27/2002",491,205,17.7,163.7,269.25,5.65,51.4,280.75,36.94
"05/28/2002",497.25,207.5,18.26,164.2,272,5.67,50.6,281.5,38.25
"05/29/2002",496.25,211.5,18.06,165.3,276.25,5.77,51.65,286.5,38.15
"05/30/2002",501.25,212.5,18.13,167.1,276.5,5.78,51.6,286.75,38.24
"05/31/2002",508.75,214,18.69,168.7,282.25,5.9,51.9,293,39.47
"06/03/2002",505.5,209.5,18.42,168.6,286.75,5.77,51.2,302.75,39.48
"06/04/2002",509.75,210.5,18.6,169.2,282,5.75,50.85,300,38.83
"06/05/2002",513.75,210.25,18.72,169.9,283.25,5.75,50.15,302.25,39.03
"06/06/2002",513.25,209,18.73,169.3,280.5,5.57,50.25,303,39.16
"06/07/2002",507.5,206.75,18.4,168.1,275,5.62,49.15,298,39.15
"06/10/2002",500.5,206.75,17.96,167,278.25,5.55,49.5,297.5,38.71
"06/11/2002",500.5,204.25,18.04,166.6,279.5,5.39,49.35,299.25,38.95
"06/12/2002",493.25,206.75,17.72,165.4,283.5,5.25,48.9,305,40.07
"06/13/2002",501.25,211.75,17.86,169,295.5,5.3,47.2,313.5,39.54
"06/14/2002",497,209.25,18.2,164.7,294.25,5.26,46.45,313.25,38.99
"06/17/2002",498.75,208,18.13,165.9,289.25,5.03,47.1,308,39.76
"06/18/2002",493,206.75,17.86,164.8,289.25,5.16,46.55,306.75,39.48
"06/19/2002",491.5,208.75,17.86,165.2,291.5,5.05,46.45,310.5,39.85
"06/20/2002",487.5,210,17.66,164.6,291.25,5.02,47.8,312.25,42.85
"06/21/2002",495,210.25,17.73,166.4,287.25,4.99,47.1,310.75,43.09
"06/24/2002",505.25,218,18.02,169,291.75,5.2,47.9,315.5,43.48
"06/25/2002",503.25,219.75,17.93,168.7,291,5.4,47.2,313,43.8
"06/26/2002",514,221.5,17.98,172.7,293,5.36,46.9,314.75,43.9
"06/27/2002",522,226,17.97,176.2,306.5,5.68,46.85,324.75,43.9
"06/28/2002",536.5,225.5,18.25,180.4,307,5.91,46.5,322.5,46.8
"07/01/2002",549.5,232.75,18.42,184.4,315.5,5.16,47.8,329.5,45.3
"07/02/2002",544.25,227.75,17.96,182.5,316,5.49,49.9,329,45.25
"07/03/2002",556.5,224.5,18.04,183.4,316,5.6,48.15,334.5,46.05
"07/04/2002",556.5,224.5,18.04,183.4,316,5.6,48.15,334.5,46.05
"07/05/2002",569.75,229.5,18.2,188.7,318.5,5.6,48.15,343,46.05
"07/08/2002",573.5,223.25,18.38,187.3,314.5,5.55,48.5,339.5,44.75
"07/09/2002",587.5,226.25,18.73,189.6,313,5.73,49.3,344.5,44.84
"07/10/2002",584.5,222,18.65,189.2,319.5,5.86,50,348,47.95
"07/11/2002",576.5,216,18.78,191.5,326,5.99,51.9,350,46.06
"07/12/2002",578,214.25,19.11,191.7,315.25,5.99,49.85,341,44.74
"07/15/2002",570,227.25,19.91,187.2,323.75,5.71,49,349,43.49
"07/16/2002",579.75,234.75,19.78,189.8,334,5.81,49.3,356.5,43.38
"07/17/2002",576.75,231.5,19.5,186.7,335,5.73,49.75,361,45.1
"07/18/2002",577.5,232.75,19.68,186.1,333.25,6.03,47.6,360.5,46.94
"07/19/2002",575.25,234.75,19.8,185.2,330.75,6.06,47.35,357,47.1
"07/22/2002",593.75,246,20.09,191,339.75,6.16,48.45,367,47.54
"07/23/2002",576,241.5,19.49,186.1,332.75,6.17,48.8,365.5,46.33
"07/24/2002",584,249.25,19.73,187.8,336,5.86,47.8,368,45.9
"07/25/2002",567.75,244.25,19.49,182.3,335,5.92,48.35,366,45.94
"07/26/2002",550.75,243,19.3,177.3,335,5.81,48.4,368,45.75
"07/29/2002",534.75,231,19.19,171.2,326.5,5.59,47.25,359.25,45.25
"07/30/2002",544.5,236,19.7,174.8,326,5.67,47.05,361.25,47.03
"07/31/2002",567.5,247.25,20.21,182.3,334,5.8,46.8,368.5,46.95
"08/01/2002",568.5,249.25,20.31,182.9,334.75,5.81,47.5,374,47.26
"08/02/2002",561.25,252.75,20.3,181.8,337,5.78,48.1,375.5,46.48
"08/05/2002",559.25,253.5,19.91,182.3,338,5.79,47.15,376.75,44.22
"08/06/2002",564.75,251.25,19.92,182.8,341.75,5.84,47.35,379.25,44.8
"08/07/2002",560,249,20.08,181.4,346.25,5.92,47.35,381.75,44.96
"08/08/2002",557.75,246.25,20,180.5,338.5,5.98,47.9,377,44.6
"08/09/2002",568,250.25,19.88,184,344.5,5.89,47.55,381.75,44.29
"08/12/2002",590.5,260.75,20.55,192.3,351.75,5.7,48.45,390,45.43
